ID,Country,Fulfill Via,Shipment Mode,Scheduled Delivery Date,Delivered to Client Date,Delivery Recorded Date,Product Group,Sub Classification,Vendor,Item Description,Brand,Dosage Form,Unit of Measure (Per Pack),Line Item Quantity,Line Item Value,Pack Price,Unit Price,Manufacturing Site,First Line Designation,Weight (Kilograms),Freight Cost (USD),Line Item Insurance (USD)
86485,Zimbabwe,From RDC,Truck,2012-10-16,2012-06-27,2012-06-27,ARV,Adult,SCMS from RDC,"Lamivudine/Nevirapine/Stavudine 150/200/30mg, tablets, 60 Tabs",Generic,Tablet - FDC,60,71030.0,333841.0,4.7,0.08,"Strides, Bangalore, India.",No,,,550.84
86486,Nigeria,From RDC,Air Charter,2012-08-02,2012-06-03,2012-06-03,ARV,Adult,SCMS from RDC,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",Generic,Tablet - FDC,60,40000.0,440000.0,11.0,0.18,"Aurobindo Unit III, India",No,,,616.88
13571,South Sudan,Direct Drop,Air,2015-01-09,2015-01-09,2015-01-19,HRDT,Hiv Test,"Trinity Biotech, Plc","HIV 1/2, Uni-Gold HIV Kit, 20 Tests",Uni-Gold,Test kit,20,18.0,576.0,32.0,1.6,"Trinity Biotech, Plc",Yes,177.0,1692.35,0.59
86487,Nigeria,From RDC,Air Charter,2012-08-02,2012-06-03,2012-06-03,ARV,Adult,SCMS from RDC,"Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs",Generic,Tablet - FDC,30,75000.0,415500.0,5.54,0.18,"Aurobindo Unit VII, IN",No,,,582.53
86488,Tanzania,From RDC,Truck,2012-08-07,2012-07-25,2012-07-25,ARV,Pediatric,SCMS from RDC,"Nevirapine 10mg/ml, oral suspension w/syringe, Bottle, 240 ml",Generic,Oral suspension,240,26439.0,51556.05,1.95,0.01,"Aurobindo Unit III, India",Yes,9907.0,3853.89,85.07
86489,Mozambique,From RDC,Truck,2012-09-04,2012-08-22,2012-08-22,ARV,Pediatric,SCMS from RDC,"Nevirapine 10mg/ml, oral suspension w/syringe, Bottle, 240 ml",Generic,Oral suspension,240,54128.0,105549.6,1.95,0.01,"Aurobindo Unit III, India",No,,,147.98
86490,Zambia,From RDC,Truck,2012-08-23,2012-07-30,2012-07-30,ARV,Adult,SCMS from RDC,"Emtricitabine/Tenofovir Disoproxil Fumarate 200/300mg, tablets, 30 Tabs",Generic,Tablet - FDC,30,125000.0,888750.0,7.11,0.24,"Aurobindo Unit III, India",No,,,1246.03
86491,Zambia,From RDC,Truck,2012-08-23,2012-07-30,2012-07-30,ARV,Adult,SCMS from RDC,"Emtricitabine/Tenofovir Disoproxil Fumarate 200/300mg, tablets, 30 Tabs",Generic,Tablet - FDC,30,425.0,3021.75,7.11,0.24,Mylan (formerly Matrix) Nashik,No,,,4.24
86492,Zambia,From RDC,Truck,2012-07-26,2012-07-30,2012-07-30,ARV,Adult,SCMS from RDC,"Efavirenz 600mg, tablets, 30 Tabs",Generic,Tablet,30,70156.0,267294.36,3.81,0.13,"Aurobindo Unit III, India",Yes,6022.0,18219.83,374.75
86493,Côte D'Ivoire,From RDC,Air,2012-07-31,2012-07-31,2012-07-31,ARV,Adult,SCMS from RDC,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",Generic,Tablet - FDC,60,50000.0,490500.0,9.81,0.16,"Strides, Bangalore, India.",Yes,5625.0,11702.27,687.68
86494,Tanzania,From RDC,Truck,2012-08-31,2012-08-22,2012-08-22,ARV,Adult,SCMS from RDC,"Efavirenz/Emtricitabine/Tenofovir Disoproxil Fumarate 600/200/300mg, tablets, 30 Tabs",Generic,Tablet - FDC,30,153642.0,2310775.68,15.04,0.5,Mylan (formerly Matrix) Nashik,No,,,3239.71
86496,Nigeria,From RDC,Air Charter,2012-07-30,2012-07-24,2012-07-24,ARV,Adult,SCMS from RDC,"Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate 600/300/300mg, tablets, 30 Tabs",Generic,Tablet - FDC,30,7000.0,92890.0,13.27,0.44,Mylan (formerly Matrix) Nashik,Yes,858.0,16532.5,130.23
86497,Nigeria,From RDC,Air Charter,2012-08-02,2012-07-24,2012-07-24,ARV,Adult,SCMS from RDC,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",Generic,Tablet - FDC,60,120036.0,1177553.16,9.81,0.16,Mylan (formerly Matrix) Nashik,No,,,1650.93
86498,Nigeria,From RDC,Air Charter,2012-07-30,2012-07-24,2012-07-24,ARV,Adult,SCMS from RDC,"Efavirenz/Emtricitabine/Tenofovir Disoproxil Fumarate 600/200/300mg, tablets, 30 Tabs",Generic,Tablet - FDC,30,69356.0,1043114.24,15.04,0.5,Mylan (formerly Matrix) Nashik,Yes,8038.0,16532.5,1462.45
86499,Côte D'Ivoire,From RDC,Truck,2012-08-15,2012-08-15,2012-08-15,ARV,Adult,SCMS from RDC,"Lamivudine 150mg, tablets, 60 Tabs",Generic,Tablet,60,10080.0,22377.6,2.22,0.04,Hetero Unit III Hyderabad IN,No,,,31.37
86500,Rwanda,From RDC,Air,2012-08-24,2012-07-31,2012-07-31,ARV,Adult,SCMS from RDC,"Abacavir 300mg, tablets, 60 Tabs",Generic,Tablet,60,12548.0,165006.2,13.15,0.22,Mylan (formerly Matrix) Nashik,Yes,1297.0,21520.66,231.34
86501,Uganda,From RDC,Air,2012-09-11,2012-08-08,2012-08-08,ARV,Adult,SCMS from RDC,"Lopinavir/Ritonavir 200/50mg, tablets, 120 Tabs",Generic,Tablet,120,2427.0,72033.36,29.68,0.25,Mylan (formerly Matrix) Nashik,Yes,647.0,7263.17,100.99
86502,Côte D'Ivoire,From RDC,Truck,2012-08-31,2012-08-12,2012-08-12,ARV,Adult,SCMS from RDC,"Efavirenz 600mg, tablets, 30 Tabs",Generic,Tablet,30,7684.0,29276.04,3.81,0.13,"Strides, Bangalore, India.",No,,,41.05
86503,Rwanda,From RDC,Air,2012-08-31,2012-08-16,2012-08-16,ARV,Adult,SCMS from RDC,"Abacavir 300mg, tablets, 60 Tabs",Generic,Tablet,60,629.0,8271.35,13.15,0.22,"Aurobindo Unit III, India",Yes,67.0,1618.12,11.6
86504,Ethiopia,From RDC,Air,2012-08-30,2012-08-30,2012-08-30,ARV,Pediatric,SCMS from RDC,"Nevirapine 10mg/ml, oral suspension w/syringe, Bottle, 240 ml",Generic,Oral suspension,240,30000.0,58500.0,1.95,0.01,"Aurobindo Unit III, India",Yes,11101.0,33216.14,82.02
86505,Nigeria,From RDC,Air Charter,2012-08-20,2012-08-14,2012-08-14,ARV,Adult,SCMS from RDC,"Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate 600/300/300mg, tablets, 30 Tabs",Generic,Tablet - FDC,30,23000.0,305210.0,13.27,0.44,Mylan (formerly Matrix) Nashik,Yes,2437.0,18461.23,427.9
86506,Nigeria,From RDC,Air,2012-08-31,2012-08-14,2012-08-14,ARV,Adult,SCMS from RDC,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",Generic,Tablet - FDC,60,132919.0,1303935.39,9.81,0.16,Mylan (formerly Matrix) Nashik,Yes,18953.0,18461.22,1828.12
86507,Guyana,From RDC,Air,2012-10-02,2012-08-29,2012-08-29,ARV,Pediatric,SCMS from RDC,"Abacavir 20mg/ml, oral solution w/syringe, Bottle, 240 ml",Generic,Oral solution,240,129.0,1612.5,,0.05,"Aurobindo Unit III, India",No,,,2.26
86508,"Congo, Drc",From RDC,Air,2013-02-14,2013-02-14,2013-02-14,ARV,Adult,SCMS from RDC,"Lamivudine 150mg, tablets, 60 Tabs",Generic,Tablet,60,458.0,1016.76,2.22,0.04,Hetero Unit III Hyderabad IN,No,,,1.43
86509,"Congo, Drc",From RDC,Air,2013-02-14,2013-02-14,2013-02-14,ARV,Adult,SCMS from RDC,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",Generic,Tablet - FDC,60,4027.0,39504.87,9.81,0.16,Hetero Unit III Hyderabad IN,No,,,55.39
86510,Nigeria,From RDC,Air,2012-08-31,2012-08-13,2012-08-13,ARV,Adult,SCMS from RDC,"Nevirapine 200mg, tablets, 60 Tabs",Generic,Tablet,60,86761.0,209961.62,2.42,0.04,Hetero Unit III Hyderabad IN,No,,,294.37
86511,Uganda,From RDC,Air,2012-10-29,2012-10-29,2012-10-29,ARV,Adult,SCMS from RDC,"Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs",Generic,Tablet - FDC,30,24799.0,137386.46,5.54,0.18,Mylan (formerly Matrix) Nashik,No,,,192.62
86512,Uganda,From RDC,Truck,2012-10-31,2012-10-31,2012-10-31,ARV,Adult,SCMS from RDC,"Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs",Generic,Tablet - FDC,30,19078.0,105692.12,5.54,0.18,Hetero Unit III Hyderabad IN,Yes,2030.0,11846.85,148.18
86513,Tanzania,From RDC,Truck,2012-11-15,2012-11-15,2012-11-15,ARV,Adult,SCMS from RDC,"Lopinavir/Ritonavir 200/50mg, tablets, 120 Tabs",Generic,Tablet,120,16114.0,472301.34,29.31,0.24,Mylan (formerly Matrix) Nashik,Yes,4256.0,6052.1,662.17
86514,South Sudan,From RDC,Air,2012-11-15,2012-10-23,2012-10-23,ARV,Adult,SCMS from RDC,"Nevirapine 200mg, tablets, 60 Tabs",Generic,Tablet,60,225.0,544.5,2.42,0.04,Mylan (formerly Matrix) Nashik,No,,,0.76
86515,Mozambique,From RDC,Truck,2012-10-30,2012-10-10,2012-10-10,ARV,Adult,SCMS from RDC,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",Generic,Tablet - FDC,60,49999.0,490490.19,9.81,0.16,Hetero Unit III Hyderabad IN,No,,,687.67
86516,Zambia,From RDC,Truck,2012-10-10,2012-10-05,2012-10-05,ARV,Adult,SCMS from RDC,"Efavirenz/Emtricitabine/Tenofovir Disoproxil Fumarate 600/200/300mg, tablets, 30 Tabs",Generic,Tablet - FDC,30,60000.0,862800.0,14.38,0.48,Mylan (formerly Matrix) Nashik,No,,,1209.65
86517,Zimbabwe,From RDC,Truck,2012-10-31,2012-10-05,2012-10-05,ARV,Adult,SCMS from RDC,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",Generic,Tablet - FDC,60,100000.0,981000.0,9.81,0.16,Hetero Unit III Hyderabad IN,Yes,14115.0,8751.99,1375.36
86518,South Sudan,From RDC,Air,2012-11-30,2012-11-30,2012-11-30,ARV,Adult,SCMS from RDC,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",Generic,Tablet - FDC,60,300.0,2316.0,,0.13,Mylan (formerly Matrix) Nashik,Yes,25.0,742.98,3.25
86519,Côte D'Ivoire,From RDC,Truck,2012-10-30,2012-10-24,2012-10-24,ARV,Adult,SCMS from RDC,"Efavirenz 600mg, tablets, 30 Tabs",Generic,Tablet,30,83.0,302.12,3.64,0.12,Hetero Unit III Hyderabad IN,No,,,0.42
86520,Zimbabwe,From RDC,Truck,2012-10-31,2012-10-18,2012-10-18,ARV,Adult,SCMS from RDC,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",Generic,Tablet - FDC,60,1006.0,7766.32,7.72,0.13,Mylan (formerly Matrix) Nashik,No,,,10.89
86521,Zimbabwe,From RDC,Truck,2012-10-31,2012-10-18,2012-10-18,ARV,Adult,SCMS from RDC,"Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs",Generic,Tablet - FDC,30,16799.0,90042.64,5.36,0.18,Hetero Unit III Hyderabad IN,No,,,126.24
86522,Tanzania,From RDC,Truck,2012-11-30,2012-10-31,2012-10-31,ARV,Adult,SCMS from RDC,"Emtricitabine/Tenofovir Disoproxil Fumarate 200/300mg, tablets, 30 Tabs",Generic,Tablet - FDC,30,43040.0,283633.6,6.59,0.22,Mylan (formerly Matrix) Nashik,No,,,397.65
86523,Zambia,From RDC,Truck,2012-10-31,2012-10-19,2012-10-19,ARV,Adult,SCMS from RDC,"Nevirapine 200mg, tablets, 60 Tabs",Generic,Tablet,60,45531.0,111095.64,2.44,0.04,Hetero Unit III Hyderabad IN,No,,,155.76
86524,Tanzania,From RDC,Truck,2012-11-30,2012-11-06,2012-11-06,ARV,Pediatric,SCMS from RDC,"Lamivudine/Nevirapine/Stavudine 60/100/12mg, dispersible tablets, 60 Tabs",Generic,Chewable/dispersible tablet - FDC,60,14798.0,63631.4,4.3,0.07,"Cipla, Goa, India",No,,,89.21
86525,Uganda,From RDC,Air,2012-11-08,2012-10-29,2012-10-29,ARV,Adult,SCMS from RDC,"Efavirenz 600mg, tablets, 30 Tabs",Generic,Tablet,30,2700.0,10287.0,3.81,0.13,"Aurobindo Unit III, India",Yes,234.0,2154.1,14.42
86526,Côte D'Ivoire,From RDC,,2013-01-31,2012-10-24,2012-10-24,ARV,Pediatric,SCMS from RDC,"Zidovudine 10mg/ml, oral solution w/syringe, Bottle, 240 ml",Generic,Oral solution,240,3000.0,6300.0,2.1,0.01,"Aurobindo Unit III, India",Yes,,5971.13,8.83
86527,Zambia,From RDC,Truck,2012-12-17,2012-12-17,2012-12-17,ARV,Adult,SCMS from RDC,"Emtricitabine/Tenofovir Disoproxil Fumarate 200/300mg, tablets, 30 Tabs",Generic,Tablet - FDC,30,132175.0,871033.25,6.59,0.22,Mylan (formerly Matrix) Nashik,No,,,1221.19
86528,Zambia,From RDC,Truck,2012-12-17,2012-12-17,2012-12-17,ARV,Adult,SCMS from RDC,"Efavirenz/Emtricitabine/Tenofovir Disoproxil Fumarate 600/200/300mg, tablets, 30 Tabs",Generic,Tablet - FDC,30,107000.0,1538660.0,14.38,0.48,Mylan (formerly Matrix) Nashik,No,,,2157.2
86529,Uganda,From RDC,Truck,2012-12-06,2012-11-20,2012-11-20,ARV,Adult,SCMS from RDC,"Zidovudine 300mg, tablets, 60 Tabs",Generic,Tablet,60,25.0,169.0,6.76,0.11,Hetero Unit III Hyderabad IN,Yes,1.0,5220.79,0.24
86530,Uganda,From RDC,Air,2012-12-07,2012-11-28,2012-11-28,ARV,Adult,SCMS from RDC,"Lopinavir/Ritonavir 200/50mg, tablets, 120 Tabs",Generic,Tablet,120,8335.0,222544.5,26.7,0.22,"Aurobindo Unit III, India",Yes,2034.0,10977.65,275.29
86531,Mozambique,From RDC,Truck,2013-01-11,2013-01-11,2013-01-11,ARV,Adult,SCMS from RDC,"Efavirenz 600mg, tablets, 30 Tabs",Generic,Tablet,30,1928.0,7345.68,3.81,0.13,Mylan (formerly Matrix) Nashik,No,,,10.3
86532,Nigeria,From RDC,Air,2012-12-04,2012-12-04,2012-12-04,ARV,Adult,SCMS from RDC,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",Generic,Tablet - FDC,60,138508.0,1332446.96,9.62,0.16,Mylan (formerly Matrix) Nashik,No,,,1868.09
86533,Côte D'Ivoire,From RDC,Truck,2012-12-31,2012-12-06,2012-12-06,ARV,Adult,SCMS from RDC,"Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate 600/300/300mg, tablets, 30 Tabs",Generic,Tablet - FDC,30,25644.0,340295.88,13.27,0.44,Mylan (formerly Matrix) Nashik,No,,,477.09
86534,Côte D'Ivoire,From RDC,Truck,2013-02-01,2013-01-14,2013-01-14,ARV,Adult,SCMS from RDC,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",Generic,Tablet - FDC,60,25740.0,198712.8,7.72,0.13,Hetero Unit III Hyderabad IN,No,,,278.6
86535,Côte D'Ivoire,From RDC,Truck,2013-02-01,2013-01-14,2013-01-14,ARV,Pediatric,SCMS from RDC,"Lamivudine/Zidovudine 30/60mg, tablets, 60 Tabs",Generic,Tablet - FDC,60,6800.0,18768.0,2.76,0.05,Mylan (formerly Matrix) Nashik,No,,,26.31
86536,Côte D'Ivoire,From RDC,Truck,2013-02-27,2013-01-14,2013-01-14,ARV,Adult,SCMS from RDC,"Abacavir/Lamivudine 600/300mg, scored tablets, 30 Tabs",Generic,Tablet - FDC,30,1800.0,40500.0,22.5,0.75,"Aurobindo Unit III, India",Yes,174.0,2148.5,56.78
86537,Tanzania,From RDC,Truck,2013-03-04,2013-03-04,2013-03-04,ARV,Adult,SCMS from RDC,"Lopinavir/Ritonavir 200/50mg, tablets, 120 Tabs",Generic,Tablet,120,17201.0,459266.7,26.7,0.22,Mylan (formerly Matrix) Nashik,No,,,643.89
86538,Mozambique,From RDC,Truck,2013-01-11,2013-01-11,2013-01-11,ARV,Adult,SCMS from RDC,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",Generic,Tablet - FDC,60,67609.0,650398.58,9.62,0.16,"Aurobindo Unit III, India",No,,,911.86
86539,Côte D'Ivoire,From RDC,Air,2013-02-28,2013-01-25,2013-01-25,ARV,Pediatric,SCMS from RDC,"Efavirenz 200mg, scored tablets, 90 Tabs",Generic,Tablet,90,4000.0,29200.0,7.3,0.08,"Strides, Bangalore, India.",Yes,244.0,3138.35,40.94
86540,Zimbabwe,From RDC,Truck,2012-12-21,2012-12-13,2012-12-13,ARV,Adult,SCMS from RDC,"Efavirenz 600mg, tablets, 30 Tabs",Generic,Tablet,30,48072.0,171136.32,3.56,0.12,Mylan (formerly Matrix) Nashik,No,,,239.93
86541,"Congo, Drc",From RDC,Air,2013-09-11,2013-09-11,2013-09-11,ARV,Adult,SCMS from RDC,"Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs",Generic,Tablet - FDC,30,897.0,4314.57,4.81,0.16,"Cipla, Kurkumbh, India",No,,,5.34
86543,Uganda,From RDC,Air,2013-02-22,2013-02-25,2013-02-25,ARV,Adult,SCMS from RDC,"Zidovudine 300mg, tablets, 60 Tabs",Generic,Tablet,60,2250.0,15210.0,6.76,0.11,"Cipla, Goa, India",No,,,18.81
86544,Uganda,From RDC,Air,2013-02-11,2013-03-07,2013-03-07,ARV,Adult,SCMS from RDC,"Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs",Generic,Tablet - FDC,30,13620.0,65512.2,4.81,0.16,Hetero Unit III Hyderabad IN,No,,,91.85
86545,Mozambique,From RDC,Truck,2013-03-22,2013-03-22,2013-03-22,ARV,Adult,SCMS from RDC,"Efavirenz 600mg, tablets, 30 Tabs",Generic,Tablet,30,38000.0,135280.0,3.56,0.12,"Hetero, Jadcherla, unit 5, IN",Yes,3140.0,7733.77,167.34
86548,"Congo, Drc",From RDC,Air,2013-03-18,2013-08-08,2013-08-08,ARV,Pediatric,SCMS from RDC,"Lamivudine/Nevirapine/Zidovudine 30/50/60mg, dispersible tablets, 60 Tabs",Generic,Chewable/dispersible tablet - FDC,60,3960.0,16434.0,4.15,0.07,Mylan (formerly Matrix) Nashik,No,,,20.33
86549,"Congo, Drc",From RDC,Air,2013-03-18,2013-08-08,2013-08-08,ARV,Pediatric,SCMS from RDC,"Didanosine 200mg, delayed-release capsules, 30 Caps",Generic,Delayed-release capsules,30,42.0,462.0,11.0,0.37,"Aurobindo Unit III, India",No,,,0.57
86550,Côte D'Ivoire,From RDC,Truck,2013-02-28,2013-02-28,2013-02-28,ARV,Adult,SCMS from RDC,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",Generic,Tablet - FDC,60,64160.0,550492.8,8.58,0.14,Hetero Unit III Hyderabad IN,No,,,771.79
86551,Nigeria,From RDC,Air Charter,2013-03-15,2013-02-25,2013-02-25,ARV,Adult,SCMS from RDC,"Emtricitabine/Tenofovir Disoproxil Fumarate 200/300mg, tablets, 30 Tabs",Generic,Tablet - FDC,30,66700.0,404869.0,6.07,0.2,"Aurobindo Unit III, India",Yes,12046.0,37242.5,567.63
86552,Nigeria,From RDC,Air Charter,2013-03-15,2013-02-25,2013-02-25,ARV,Adult,SCMS from RDC,"Emtricitabine/Tenofovir Disoproxil Fumarate 200/300mg, tablets, 30 Tabs",Generic,Tablet - FDC,30,52546.0,318954.22,6.07,0.2,Hetero Unit III Hyderabad IN,No,,,447.17
86553,Zimbabwe,From RDC,Truck,2013-03-14,2013-03-14,2013-03-14,ARV,Adult,SCMS from RDC,"Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs",Generic,Tablet - FDC,30,20519.0,96439.3,4.7,0.16,"Aurobindo Unit VII, IN",No,,,135.21
86554,Zimbabwe,From RDC,Truck,2013-04-15,2013-03-23,2013-03-23,ARV,Adult,SCMS from RDC,"Nevirapine 200mg, tablets, 60 Tabs",Generic,Tablet,60,29131.0,65836.06,2.26,0.04,Hetero Unit III Hyderabad IN,No,,,92.3
86555,Zambia,From RDC,Truck,2013-06-25,2013-04-01,2013-04-01,ARV,Adult,SCMS from RDC,"Nevirapine 200mg, tablets, 60 Tabs",Generic,Tablet,60,38929.0,87979.54,2.26,0.04,Hetero Unit III Hyderabad IN,Yes,2462.0,16295.56,108.83
86556,Guyana,From RDC,Air,2013-04-18,2013-03-15,2013-03-15,ARV,Adult,SCMS from RDC,"Lopinavir/Ritonavir 200/50mg, tablets, 120 Tabs",Generic,Tablet,120,2871.0,71085.96,24.76,0.21,Mylan (formerly Matrix) Nashik,No,,,87.93
86558,Zimbabwe,From RDC,Truck,2013-04-15,2013-04-08,2013-04-08,ARV,Adult,SCMS from RDC,"Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs",Generic,Tablet - FDC,30,138974.0,653177.8,4.7,0.16,Hetero Unit III Hyderabad IN,Yes,14845.0,14451.68,915.76
86559,Burundi,From RDC,Air,2013-05-02,2013-03-29,2013-03-29,ARV,Pediatric,SCMS from RDC,"Nevirapine 10mg/ml, oral suspension w/syringe, Bottle, 240 ml",Generic,Oral suspension,240,564.0,1099.8,1.95,0.01,"Aurobindo Unit III, India",Yes,210.0,1551.32,1.36
86561,Mozambique,From RDC,Truck,2013-06-06,2013-06-20,2013-06-20,ARV,Adult,SCMS from RDC,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",Generic,Tablet - FDC,60,660.0,4798.2,7.27,0.12,"Cipla, Goa, India",No,,,5.94
86562,Mozambique,From RDC,Truck,2013-06-06,2013-06-20,2013-06-20,ARV,Adult,SCMS from RDC,"Zidovudine 300mg, tablets, 60 Tabs",Generic,Tablet,60,184.0,1203.36,6.54,0.11,"Cipla, Goa, India",No,,,1.49
86563,Uganda,From RDC,Air,2013-08-09,2013-08-09,2013-08-09,ARV,Adult,SCMS from RDC,"Nevirapine 200mg, tablets, 60 Tabs",Generic,Tablet,60,32298.0,72993.48,2.26,0.04,Hetero Unit III Hyderabad IN,No,,,
86564,South Sudan,From RDC,Air,2013-04-30,2013-04-24,2013-04-24,ARV,Adult,SCMS from RDC,"Efavirenz 600mg, tablets, 30 Tabs",Generic,Tablet,30,2100.0,6993.0,3.33,0.11,"Strides, Bangalore, India.",No,,,8.65
86565,South Sudan,From RDC,Air,2013-04-30,2013-04-24,2013-04-24,ARV,Adult,SCMS from RDC,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",Generic,Tablet - FDC,60,1702.0,12373.54,7.27,0.12,"Cipla, Goa, India",No,,,15.31
86566,Nigeria,From RDC,Air Charter,2013-05-21,2013-05-03,2013-05-03,ARV,Adult,SCMS from RDC,"Lopinavir/Ritonavir 200/50mg, tablets, 120 Tabs",Generic,Tablet,120,50000.0,1089000.0,21.78,0.18,"Aurobindo Unit III, India",No,,,1347.09
86567,Zambia,From RDC,Air,2013-06-28,2013-05-14,2013-05-14,ARV,Adult,SCMS from RDC,"Emtricitabine/Tenofovir Disoproxil Fumarate 200/300mg, tablets, 30 Tabs",Generic,Tablet - FDC,30,18216.0,110571.12,6.07,0.2,Mylan (formerly Matrix) Nashik,Yes,1500.0,7513.5,136.78
86568,Mozambique,From RDC,Truck,2013-08-01,2013-08-01,2013-08-01,ARV,Adult,SCMS from RDC,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",Generic,Tablet - FDC,60,108700.0,932646.0,8.58,0.14,Mylan (formerly Matrix) Nashik,No,,,1153.68
86569,Nigeria,From RDC,Air Charter,2013-05-21,2013-05-03,2013-05-03,ARV,Pediatric,SCMS from RDC,"Efavirenz 200mg, scored tablets, 90 Tabs",Generic,Tablet,90,848.0,6190.4,7.3,0.08,"Strides, Bangalore, India.",Yes,73.0,14547.55,7.66
86572,Nigeria,From RDC,Air Charter,2013-05-21,2013-05-10,2013-05-10,ARV,Adult,SCMS from RDC,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",Generic,Tablet - FDC,60,54005.0,378035.0,7.0,0.12,Hetero Unit III Hyderabad IN,No,,,467.63
86573,Tanzania,From RDC,Truck,2013-05-31,2013-06-18,2013-06-18,ARV,Adult,SCMS from RDC,"Lopinavir/Ritonavir 200/50mg, tablets, 120 Tabs",Generic,Tablet,120,7995.0,174131.1,21.78,0.18,"Aurobindo Unit III, India",Yes,1946.0,12382.0,215.4
86574,Mozambique,From RDC,Truck,2013-07-26,2013-07-26,2013-07-26,ARV,Adult,SCMS from RDC,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",Generic,Tablet - FDC,60,32508.0,227556.0,7.0,0.12,Hetero Unit III Hyderabad IN,No,,,281.49
86575,Zambia,From RDC,Truck,2013-06-28,2013-06-07,2013-06-07,ARV,Adult,SCMS from RDC,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",Generic,Tablet - FDC,60,12873.0,90111.0,7.0,0.12,"Cipla, Goa, India",No,,,126.34
86576,Nigeria,From RDC,Air Charter,2013-05-21,2013-05-29,2013-05-29,ARV,Pediatric,SCMS from RDC,"Efavirenz 200mg, scored tablets, 90 Tabs",Generic,Tablet,90,10743.0,78423.9,7.3,0.08,"Strides, Bangalore, India.",Yes,748.0,20761.0,97.01
86577,Nigeria,From RDC,Air Charter,2013-05-31,2013-05-28,2013-05-28,ARV,Adult,SCMS from RDC,"Lopinavir/Ritonavir 200/50mg, tablets, 120 Tabs",Generic,Tablet,120,19000.0,413820.0,21.78,0.18,Hetero Unit III Hyderabad IN,No,,,511.9
86579,Tanzania,From RDC,Truck,2013-08-27,2013-07-24,2013-07-24,ARV,Adult,SCMS from RDC,"Efavirenz/Emtricitabine/Tenofovir Disoproxil Fumarate 600/200/300mg, tablets, 30 Tabs",Generic,Tablet - FDC,30,69963.0,906720.48,12.96,0.43,Mylan (formerly Matrix) Nashik,Yes,7819.0,7108.78,1121.61
86580,Zambia,From RDC,Truck,2013-10-22,2013-10-22,2013-11-11,ARV,Adult,SCMS from RDC,"Nevirapine 200mg, tablets, 60 Tabs",Generic,Tablet,60,42773.0,96666.98,2.26,0.04,Hetero Unit III Hyderabad IN,Yes,2270.0,4356.75,119.58
86581,Uganda,From RDC,Air,2013-07-31,2013-07-19,2013-07-19,ARV,Adult,SCMS from RDC,"Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate 600/300/300mg, tablets, 30 Tabs",Generic,Tablet - FDC,30,5728.0,60258.56,10.52,0.35,Hetero Unit III Hyderabad IN,Yes,770.0,2871.0,74.54
86582,Cameroon,From RDC,Air Charter,2013-07-22,2013-07-31,2013-07-31,ARV,Adult,SCMS from RDC,"Efavirenz 600mg, tablets, 30 Tabs",Generic,Tablet,30,33000.0,109890.0,3.33,0.11,"Strides, Bangalore, India.",No,,,135.93
